Q: http://ssd.jpl.nasa.gov/sbdb_query.cgi#x, alle Asteroiden aus dem Main-belt  mit Durchmesser größer 10 km 
name,diameter,e,a,orbital_period_in_years,albedo,period_of_rot_in_h,GM
"  5709 Tamyeunleung (1977 TS3)",18.36,.2499883993285051,3.079943932305667,5.4053325520607,0.0831,,
"  5757 Ticha (1967 JN)",21.05,.1838089974563526,2.94014118028426,5.04150822073924,0.0632,,
"  5771 Somerville (1987 ST1)",22.83,.2233351301218482,3.133433298879726,5.54675372605461,0.0372,9.20,
"  5832 Martaprincipe (1991 LE1)",18.80,.1184873078982924,2.62408998088905,4.25085495843964,0.1146,,
"  5849 (1990 HF1)",28.39,.008604639142069203,3.178906438271489,5.66793447858939,0.1823,8.733,
"  5852 Nanette (1991 HO)",24.53,.2135577890654262,2.738832711656622,4.53269463308567,0.0353,,
"  5889 Mickiewicz (1979 FA3)",22.55,.1586838320251579,3.046816478585984,5.31835895358762,0.0726,,
"  5900 Jensen (1986 TL)",29.81,.2144939278465871,3.148148978680263,5.58587375972511,0.0287,,
"  5919 Patrickmartin (1991 PW12)",20.45,.122889858966205,3.195807431816974,5.71319576781542,0.0968,,
"  5922 Shouichi (1992 UV)",24.93,.1115229570128527,3.001860870475574,5.20108608458645,0.0542,,
"  5924 Teruo (1994 CH1)",12.68,.1092377353263182,2.345587486064535,3.59240801119431,0.0693,,
"  5959 Shaklan (1989 NB1)",19.94,.09591719883177678,3.192233924663544,5.70361582375381,0.1770,,
"  6038 (1989 EQ)",22.93,.1904033903754509,3.051250544028347,5.32997297571546,0.0443,,
"  6106 Stoss (6564 P-L)",18.1,.1687443141802517,3.164259497136665,5.62880677683764,0.0649,,
"  6111 Davemckay (1979 SP13)",12.23,.200359033936602,2.451174076733414,3.83768597221616,0.0817,,
"  6129 Demokritos (1989 RB2)",15.69,.1668082542869014,2.794685337289224,4.67205102049728,0.0863,,
"  6150 Neukum (1980 FR1)",15.36,.140725833358445,3.153090351445375,5.59903040171566,0.0987,,
"  6157 Prey (1991 RX2)",16.86,.08492676080261007,2.425253558594959,3.77697341542457,0.0171,,
"  6174 Polybius (1983 TR2)",20.61,.22139631998774,3.05145559476712,5.33051026357919,0.0723,8.7118,
"  6175 Cori (1983 XW)",11.4,.2074393798679064,3.191249616857613,5.70097800917757,0.1573,,
"  6187 (1988 RD5)",16.94,.1794289354102973,3.135031287724138,5.5509973685899,0.0616,,
"  6255 Kuma (1994 XT)",22.72,.03253249700311595,2.741901924046877,4.54031596345982,0.0342,9.70,
"  6279 (1977 UO5)",16.83,.1919019055280597,3.127279641913879,5.53042209257842,0.0684,9.9641,
"  6336 Dodo (1992 UU)",18.98,.09794168505227117,2.472292697773312,3.88738926868885,0.0195,,
"  6348 (1995 CH1)",11.84,.1363967780774547,2.450975746497297,3.83722020739604,0.0726,3.0852,
"  6349 Acapulco (1995 CN1)",19.24,.1396804459958645,2.665691570094256,4.35234236026521,0.0757,4.3755,
"  6350 Schluter (3526 P-L)",24.56,.1047155368185694,3.114234863660856,5.49585474333187,0.0671,13.190,
"  6353 Semper (3107 T-3)",17.9,.1544642703542008,3.100178425301977,5.45868755317372,0.0962,24.,
"  6362 Tunis (1979 KO)",39.58,.1712535924027303,3.192966829188054,5.7055801749884,0.0373,,
"  6372 Walker (1985 JW1)",38.04,.1594580182802432,3.184529366207252,5.68297949966792,0.0443,,
"  6404 Vanavara (1991 PS6)",20.93,.09451586844746236,3.064914121980947,5.36581465890755,0.0279,,
"  6475 Refugium (1987 SZ6)",32.80,.1645694783865322,3.13929992015867,5.56233851443132,0.1136,8.07,
"  6479 Leoconnolly (1988 LC)",17.02,.1866940017912967,2.610107034617152,4.21692306800475,0.0507,5.11,
"  6570 Tomohiro (1994 JO)",21.62,.1705956461158072,3.133200546814605,5.54613571653275,0.0546,9.9653,
"  6606 Makino (1990 UF)",26.00,.1726617274974637,3.097566523144746,5.45179058511984,0.0287,,
"  6613 Williamcarl (1994 LK)",22.24,.173484620184044,3.157020259478064,5.60950133348642,0.0430,,
"  6619 Kolya (1973 SS4)",27.07,.187062117218318,3.168717140462352,5.64070531788962,0.1266,10.5011,
"  6621 Timchuk (1975 VN5)",11.72,.2446672946962661,2.541405163399342,4.05153004803014,0.0512,,
"  6631 Pyatnitskij (1983 RQ4)",14.35,.1485397375799164,2.470463512040272,3.88307579789711,0.0494,,
"  6687 Lahulla (1980 FN1)",13.25,.02042682656162979,2.25916218694236,3.39570002479301,0.0192,,
"  6779 Perrine (1990 DM1)",15.3,.1077279341489445,2.255774295170431,3.3880644839628,0.0330,,
"  6785 (1990 VA7)",27.50,.09764101093792645,3.185922259794471,5.68670845784679,0.0849,,
"  6794 Masuisakura (1992 DK)",26.82,.2129817638456533,3.083514854737119,5.41473578342641,0.0978,4.58,
"  6862 Virgiliomarcon (1991 GL)",27.92,.01744745860238164,3.175918947873304,5.6599463915472,0.0624,,
"  6868 Seiyauyeda (1992 HD)",15.04,.1501811845834313,2.660192379674969,4.3388813067179,0.0493,,
"  6879 Hyogo (1994 TC15)",20.87,.1758774486019523,3.119901114351482,5.51086086173815,0.0535,,
"  6895 (1987 DG6)",16.06,.1650771680966588,2.668116294373099,4.35828207386214,0.0273,,
"  6925 Susumu (1993 UW2)",21.02,.1001440788615316,2.834802911090382,4.77301179259094,0.0481,,
"  6939 Lestone (1952 SW1)",16.62,.1033664753334965,2.588453349800512,4.16455609063885,0.0212,2.8206,
"  6974 Solti (1992 MC)",15.61,.1405277882509109,2.601541411033764,4.19618200760307,0.1381,2.423,
"  6989 Hoshinosato (1994 XH1)",16.80,.09435501442008253,3.010496386083961,5.22354532628807,0.1725,,
"  7019 Tagayuichan (1992 EM1)",10.22,.1565737632090418,2.36476895705831,3.63656434004075,0.0889,39.7954,
"  7050 (1982 FE3)",16.90,.185786053342119,2.797843228967464,4.67997212589586,0.0390,,
"  7052 (1988 VQ2)",10.73,.2845047498725957,2.714439057451712,4.47227340678737,0.1682,,
"  7083 Kant (1989 CL3)",12.34,.2270240738188097,2.805105843812831,4.69820628683403,0.1161,,
"  7110 Johnpearse (1983 XH1)",14,.2050523184189442,2.798124826909401,4.68067868997266,0.0625,,
"  7200 (1994 NO)",11.32,.3445653836788736,3.150113142298213,5.59110220407265,0.0346,,
"  7331 Balindblad (1985 TV)",24.49,.03492109188290015,3.189199145165002,5.69548432293216,0.0740,16.3,
"  7366 Agata (1996 UY)",36.07,.1431570678057696,3.149838332213141,5.59037058379794,0.0311,,
"  7536 Fahrenheit (1995 WB7)",24.77,.1527631602456693,2.85103175532302,4.81405762063847,0.0549,,
"  7605 (1995 SR1)",30.84,.07475644263843156,3.152052825111736,5.59626708243097,0.0426,,
"  7611 Hashitatsu (1996 BW1)",22.71,.1554881747404714,2.982386173949985,5.15055487111846,0.0653,9.8065,
"  7612 (1996 CN2)",22.25,.08018091154069304,3.168180565380159,5.63927262431754,0.0896,,
"  7635 (1983 VH1)",22.94,.1052594319669256,3.082488190677626,5.41203173360355,0.0924,,
"  7711 Rip (1994 XF)",15.81,.2741827043614929,3.070376857888109,5.3801666526688,0.0489,,
"  7730 Sergerasimov (1978 NN1)",15.83,.2894271753018554,2.845518292524122,4.80009988868605,0.0281,,
"  7750 McEwen (1988 QD1)",12.47,.3750152734147301,2.760543736490872,4.58669804885769,0.1036,27.8182,
"  7796 Jaracimrman (1996 BG)",12.54,.1417870099280054,2.666163964697184,4.35349934752689,0.0408,,
"  7812 Billward (1984 UT)",23.48,.2296697644314007,2.783537238461574,4.64412345231462,0.0153,,
"  7859 Lhasa (1979 US)",16.00,.1354182710111605,2.763057430114974,4.5929643023497,0.0330,,
"  7868 Barker (1984 UX2)",18.43,.2006576236494518,2.682051521229226,4.39247073440002,0.0395,,
"  7874 (1991 BE)",13.66,.1705199480398412,2.596620719184354,4.1842823209199,0.0946,,
"  7880 (1992 OM7)",17.66,.04497338655782351,2.784181286397122,4.64573536417732,0.0430,,
"  7895 Kaseda (1995 DK1)",28.51,.1489625378292291,3.149874681853163,5.59046735473813,0.0949,5.11,
"  7916 (1981 EN)",12.05,.1629945890699619,2.365504198906874,3.63826046479104,0.0212,,
"  7949 (1992 SU)",18.45,.2728992554481913,2.968164500091825,5.11375776595673,0.0569,17.91,
"  7950 Berezov (1992 SS26)",27.10,.1011996314243676,3.102622856805441,5.46514493202313,0.0663,,
"  7965 Katsuhiko (1996 BD1)",21.02,.2885754438532215,2.438001999480532,3.80679323143602,0.0634,5.3897,
"  7979 Pozharskij (1978 SV7)",15.03,.07655664233130556,2.846588276884349,4.80280757533667,0.0493,3.772,
"  7994 Bethellen (1983 CQ2)",21.26,.1089359801336906,3.054926096735048,5.33960664633599,0.0391,,
"  7999 Nesvorny (1986 RA3)",21.09,.08724175743879366,3.050007989932263,5.32671753731407,0.0629,,
"  8003 Kelvin (1987 RJ)",14.7,.1201972802591542,2.22259616590429,3.31359207993487,0.0258,,
"  8062 Okhotsymskij (1977 EZ)",14.99,.1001545593519566,2.386483385608345,3.68676813400691,0.0718,5.282,
"  8067 Helfenstein (1980 RU)",23,.1434520112388271,2.575882602200197,4.13425538753888,0.0253,,
"  8146 Jimbell (1983 WG)",12.4,.2159774476018724,2.806098117844062,4.70069941219251,0.0795,,
"  8157 (1988 XG2)",13.04,.1950981699034558,2.799793193558928,4.68486555758359,0.0545,,
"  8223 Bradshaw (1996 PD)",13.92,.229161693312201,2.734341086087763,4.52154892623395,0.0302,9.4085,
"  8292 (1992 SU14)",11.77,.1468041222575206,2.727015252403394,4.50338993400681,0.1680,2.8555,
"  8354 (1989 RF)",18.78,.1458975395671427,3.198382871438858,5.72010339058104,0.0457,8.2985,
"  8380 Tooting (1992 SW17)",12.13,.1552422210796866,2.747586086731689,4.55444188740944,0.1903,36.929,
"  8449 Maslovets (1977 EO1)",19.79,.1533927036741511,3.038677473518988,5.29706267754257,0.0312,230.7086,
"  8486 (1989 QV)",23.53,.1402332774431831,3.156514507294134,5.60815343086371,0.0201,,
"  8487 (1989 SQ)",10.98,.2307787729774272,2.366677627550186,3.64096798594926,0.0639,9.4323,
"  8579 Hieizan (1996 XV19)",14.31,.1922212002041048,2.479314084950444,3.90396147851786,0.0313,,
"  8701 (1993 LG2)",17.89,.1456483311178541,3.161208543926011,5.62066786508585,0.0459,,
"  8737 Takehiro (1997 AL13)",21.24,.1160429125564689,3.118393038464557,5.50686564280683,0.0621,,
"  8802 Negley (1981 EW31)",17.21,.1202085735173711,3.10898987344279,5.48197642401692,0.0238,5.7645,
"  8813 Leviathan (1983 WF1)",13.59,.3209779602927624,3.160811462101952,5.61960887375583,0.1664,,
"  8823 (1987 WS3)",11.58,.2420533712978121,2.569661423105785,4.11928707680998,0.0831,,
"  8861 Jenskandler (1991 TF7)",21.86,.203999805894969,2.60345665593593,4.20081668022432,0.0147,,
"  8889 Mockturtle (1994 OC)",23.59,.1396700174798265,3.037931131041478,5.29511124629367,0.0727,,
"  8891 Irokawa (1994 RC1)",17.07,.2266994616310875,3.146863162799153,5.58245190526326,0.0553,,
"  8951 (1997 FO)",22.06,.04882602978670336,3.048628104905374,5.32310307480318,0.0692,3.7703,
"  9003 Ralphmilliken (1981 UW21)",21.22,.07593260546308837,2.781392715029639,4.63875752101869,0.0326,,
"  9090 Chirotenmondai (1995 UW8)",17.03,.09831969647277129,2.745726533793517,4.54981903353967,0.0609,5.6477,
"  9107 Narukospa (1997 AE4)",19.07,.2047588296301288,2.86370907222557,4.84620236607763,0.0255,,
"  9247 (1998 MO19)",21.49,.07004613593088851,3.112283911827978,5.4906911306361,0.0553,11.479,
"  9294 (1983 EV)",15.60,.1089707876535657,2.727054719878241,4.50348769917619,0.0418,,
"  9344 Klopstock (1991 RB4)",17.05,.0877607684004254,2.364507715029904,3.63596174594582,0.0116,5.8423,
"  9347 (1991 RY21)",11.23,.1574475482869536,2.410406453576698,3.74234329891551,0.0509,4.028,
"  9515 Dubner (1975 RA2)",11.74,.2252767192407575,2.422450899555137,3.77042821738805,0.0738,,
"  9559 (1987 DH6)",14.10,.1083105948354365,2.6943033637922,4.42260285805656,0.0466,203.2604,
"  9719 Yakage (1977 DF2)",19.77,.04135044567368151,2.766443616885795,4.6014100546022,0.0197,,
"  9920 Bagnulo (1981 EZ10)",15.42,.04310780373012397,2.784056753049506,4.64542366976089,0.0270,,
" 10046 Creighton (1986 JC)",12.40,.2393557107129677,2.339312750581866,3.57800245512812,0.0418,6.566,
" 10050 Rayman (1987 MA1)",10.82,.2675177759300054,2.684761148886225,4.39912886475333,0.0722,,
" 10227 Izanami (1997 VO6)",26.79,.06947002773246862,3.1312413643191,5.54093455254548,0.0325,2.920,
" 10259 Osipovyurij (1972 HL)",20.16,.2437201672517898,3.11472915452721,5.49716324704682,0.0523,,
" 10287 Smale (1982 UK7)",11.32,.2454932244686731,2.440740658925677,3.8132094100277,0.0602,,
" 10291 (1985 UT)",26.24,.1095665193544847,2.983678447969792,5.153902852641,0.0489,55.354,
" 10299 (1988 VS3)",11.46,.2179102095805299,2.682243934393462,4.39294342350253,0.0706,,
" 10369 Sinden (1995 CE2)",15.20,.03998108821645539,2.610204002878891,4.21715806497548,0.0529,,
" 10583 Kanetugu (1995 WC4)",25.16,.2257265379574379,3.111314715205096,5.4881265453668,0.0485,,
" 10637 Heimlich (1998 QP104)",25.84,.02069702090084962,3.177739710525824,5.66481438222832,0.0241,10.7431,
" 10672 Kostyukova (1978 QE)",22.66,.1186414801717273,3.031263616839863,5.27768860770904,0.0719,78.4683,
" 10714 (1983 QG)",10.91,.3478722698955757,2.641776010027424,4.29390261328694,0.0778,,
" 10748 (1989 CE8)",14.61,.09170856596497366,2.730795147042189,4.51275634847263,0.0522,,
" 10766 (1990 UB1)",28.13,.1583434699504241,3.138513563812,5.56024869836447,0.0354,,
" 10784 Noailles (1991 RQ11)",15.79,.04120514538682428,2.623219319934925,4.24873951283041,0.0309,,
" 10944 (1999 FJ26)",15.71,.1682605455612768,2.544547395810366,4.05904643122539,0.0412,12.5783,
" 10946 (1999 HR2)",16.01,.214086916842639,2.857673795049632,4.8308903573065,0.0435,,
" 11096 (1994 RU1)",13.25,.2434672071449145,3.149146755495875,5.58852955697008,0.0697,,
" 11179 (1998 FB109)",19.04,.08298353240155293,2.549489240657944,4.07087697167651,0.0161,,
" 11195 Woomera (1999 AY22)",11.62,.1139160185570675,2.323598416686601,3.54201022097008,0.0329,,
" 11232 (1999 JA77)",24.71,.07091237133367648,3.18828006717479,5.69302247425349,0.0264,6.7393,
" 11313 Kugelgen (1994 GE10)",17.88,.04132408280580941,2.424620948163617,3.77549571614148,0.0127,,
" 11386 (1998 TA18)",11.84,.2778586455734028,2.350020613709114,3.60259722335317,0.0458,,
" 11569 Virgilsmith (1993 KB2)",30.31,.1668126803074265,3.103227137906455,5.46674163491565,0.0305,,
" 11576 (1994 CL)",13.05,.1341629039167975,2.418755700964092,3.76180441006088,0.0496,,
" 11990 (1995 WM6)",10.89,.1761033540369332,2.676265948041682,4.3782656095633,0.0593,,
" 12080 (1998 FC111)",24.42,.09342926109989724,3.009696795898897,5.22146439791638,0.0356,16.3342,
" 12098 (1998 HV122)",17.81,.2127241915802207,3.107685438529947,5.47852668715418,0.0422,,
" 12365 Yoshitoki (1993 YD)",27.53,.02946799379706574,3.172575027433051,5.65100972094828,0.0194,,
" 12445 Sirataka (1996 HE2)",22.99,.03139640137468157,3.109848273411514,5.48424696206147,0.0278,,
" 12481 Streuvels (1997 EW47)",13.73,.1535140005379329,2.782543805305112,4.64163747090621,0.0409,,
" 12583 Buckjean (1999 RC35)",25.76,.06802355389413704,2.982406104701331,5.15060650155494,0.0320,15.5702,
" 12738 Satoshimiki (1992 AL)",13.57,.28642169846483,2.54325698319899,4.05595913527305,0.0419,8.7081,
" 12983 (1979 OH1)",33.67,.06726023889435422,3.183665611964326,5.68066752626914,0.0156,,
" 13124 (1994 PS)",12.94,.107973461353338,2.348854063418698,3.59991506225289,0.0383,,
" 13176 Kobedaitenken (1996 HE1)",28.68,.1380854541780867,3.193206895030288,5.70622365520392,0.0258,,
" 13244 Dannymeyer (1998 MJ14)",31.63,.01220293152011635,3.162676088679736,5.62458228836888,0.0486,,
" 13249 Marcallen (1998 MD38)",20.55,.1682258788418615,2.673552494123159,4.37160864214844,0.0663,,
" 13295 (1998 RE)",18.63,.09788929920050536,3.142508371014688,5.57086798725002,0.0465,,
" 13426 (1999 VA25)",11.49,.2071528748888235,2.261821101630459,3.40169662797945,0.0134,,
" 13737 (1998 RU76)",10.06,.2522141371189763,2.364723664646573,3.63645986388448,0.0333,,
" 13860 Neely (1999 XH143)",29.20,.1995001116340543,3.112895534963438,5.49230974841206,0.0520,13.8643,
" 14012 Amedee (1993 XG)",13.62,.1268377280154583,2.866432184927299,4.85311641963568,0.0952,,
" 14120 Espenak (1998 QJ54)",13.20,.08863649525981147,2.383729568922608,3.68038860864593,0.0368,,
" 14208 (1999 CR64)",18.52,.163289069792088,2.591859107127822,4.17277806528247,0.0391,18.2,
" 14341 (1983 RV3)",13.79,.1681189070996268,2.728901182346982,4.50806237550299,0.0405,,
" 14612 Irtish (1998 SG164)",25.24,.09679553325307466,3.152439508679598,5.59729691172405,0.0333,,
" 14646 (1998 XO28)",25.92,.01428097904258131,2.772630047475365,4.61685346298322,0.0166,,
" 14651 (1998 YE5)",17.58,.186550053035737,3.171205998547598,5.64735233185058,0.0329,44.3634,
" 14705 (2000 CG2)",12.90,.1729962715519024,2.772918713456729,4.61757449132136,0.1062,,
" 14736 (2000 DW97)",17.64,.1380819908150323,3.062859448668344,5.36041981856977,0.0358,,
" 15269 (1990 XF)",11.17,.2047226136336828,2.550245340197356,4.07268804996147,0.1553,26.708,
" 15410 (1997 YZ)",21.30,.09816998690903382,3.111475524625724,5.48855203455758,0.0514,,
" 15514 (1999 VW24)",24.69,.07379031567128128,3.153842764363893,5.60103464214976,0.0664,,
" 15562 (2000 GF48)",23.36,.1981941264745372,3.150056720701236,5.5909519916096,0.0563,,
" 15707 (1988 RN4)",11.44,.2560187670157947,2.588164237198281,4.16385838131316,0.0310,,
" 15712 (1989 RN2)",16.99,.2050813785909736,3.184055845370689,5.68171200821442,0.0386,,
" 15732 Vitusbering (1990 VZ5)",19.88,.0553696763152922,3.167656075173652,5.63787231547193,0.0408,9.6044,
" 15923 (1997 VN3)",13.57,.1887772464478787,2.586400608347193,4.15960309709162,0.0459,,
" 15951 (1998 BB2)",19.82,.1267623389646357,3.127842518633463,5.53191528455604,0.0541,,
" 15967 Clairearmstrong (1998 DN20)",12.16,.2879500209802896,2.637482112364309,4.28343801432129,0.1194,5.897,
" 16015 Snell (1999 CK47)",15.65,.1363023387526507,3.14178299689767,5.56893924286612,0.0125,,
" 16035 Sasandford (1999 FX32)",23.18,.09189993415909105,2.78421059086137,4.6458087113107,0.0329,,
" 16216 (2000 DR4)",15.25,.09988487656809969,2.670361063129686,4.36378336680784,0.0480,10.36816,
" 16257 (2000 JY6)",23.28,.1142030014737482,2.774312695042345,4.62105689923284,0.0297,,
" 16392 (1981 EP42)",12.3,.1025870159681047,2.655829599148121,4.32821187714085,0.0179,,
" 16593 (1992 UB3)",13.77,.1214675622761802,2.654762027196777,4.32560240255922,0.0489,,
" 16671 Tago (1994 AF3)",17.87,.1919608009296979,3.04689290231097,5.31855905655754,0.0800,,
" 16785 (1997 AL1)",27.69,.0971945333651532,3.157348351507467,5.61037580387664,0.0481,,
" 16786 (1997 AT1)",24.02,.1072430800904173,3.170815612923699,5.64630955318214,0.0584,4.0231,
" 16878 Tombickler (1998 BL9)",14.51,.1903899931293728,2.679875192019884,4.38712546635511,0.0483,,
" 16913 (1998 EK9)",11.16,.131075405688361,2.384978889920851,3.68328234451663,0.0679,,
" 17109 (1999 JF52)",27.04,.1710686346343455,2.772031941327612,4.61535963611073,0.0265,,
" 17175 (1999 SS3)",19.80,.08472755019820617,3.17041338234576,5.6452352020031,0.0714,,
" 17252 (2000 GJ127)",24.47,.2226829632064454,3.126370636083196,5.52801097756471,0.0246,8.824,
" 17266 (2000 KT6)",12.39,.2256466689274021,2.794175988111625,4.67077381217574,0.0289,6.6267,
" 17297 (3560 P-L)",24.65,.1021114347308876,3.174477318287037,5.65609304061978,0.0554,116.765,
" 17389 (1981 EN30)",14.70,.1821560008031752,3.101379781568598,5.4618608207416,0.0357,,
" 17445 Avatcha (1989 YC5)",20.36,.2639481983050018,3.162235627746565,5.62340733916332,0.0389,,
" 17463 (1990 UO5)",11.29,.1476503339429709,2.5749637869182,4.13204355637927,0.0419,,
" 17683 Kanagawa (1997 AR16)",22.08,.1583022472107598,2.983773079900438,5.15414805046628,0.0302,5.895,
" 17839 (1998 HN95)",19.85,.1554062252094943,3.05674796916551,5.34438394637955,0.0711,7.1406,
" 18039 (1999 ND49)",22.26,.07177010194379452,3.075419216894075,5.39342554633043,0.0205,,
" 18053 (1999 RU208)",18.28,.2529763160467531,2.896114958160264,4.92869447325949,0.0277,,
" 18153 (2000 OC61)",20.32,.2062387905612516,3.120550796005104,5.51258230648045,0.0743,,
" 18219 (6260 P-L)",21.30,.04779363109407446,3.183468303516917,5.68013944333261,0.0892,4.710,
" 18331 (1987 DQ6)",25.28,.08371366317826319,3.103741407446316,5.46810062108699,0.0365,,
" 18333 (1987 OV)",10.86,.17651011278855,2.570311637213496,4.12085066100819,0.0260,,
" 18377 (1991 SH1)",12.62,.1966602441870211,2.574905358461685,4.13190291698917,0.0442,,
" 18483 (1995 YY2)",17.05,.2436290316345131,3.135410831281352,5.55200544898488,0.0802,,
" 18595 (1998 BR1)",12.41,.2563065976787861,2.367868181807326,3.64371570810824,0.0346,,
" 18666 (1998 FT53)",16.71,.177745587953425,2.639620689341433,4.28864884696237,0.0303,,
" 18827 (1999 NA26)",20.19,.1159452167774136,3.053367900961833,5.3355218872245,0.0360,,
" 19517 Robertocarlos (1998 SK164)",13.57,.1428533498885788,2.665103289292615,4.35090168823746,0.0605,,
" 19565 (1999 KF4)",16.22,.2997225707068797,3.078078042024526,5.40042131178881,0.0558,,
" 19615 (1999 OB3)",24.68,.09562282821913613,2.986293297455091,5.16067953755215,0.0460,,
" 19862 (2556 P-L)",14.73,.2282801701676027,3.15268069652771,5.59793928367832,0.0390,,
" 19926 (1979 YQ)",14.24,.243388373349958,2.583032980000051,4.15148171221304,0.0316,55.2528,
" 20098 (1994 WC2)",19.34,.1710552774760781,2.777114828030377,4.628059760761,0.0821,,
